ID,Fi,Lambda,E_utm,N_utm,distance_m,label_text,epoch_col,epoch_date,risk,top20
D10146719385,-33.52151952,148.99137801,684938.7511718707,6289119.632973192,1927.2161261125345,far-field,D20180213,2018-02-13,6.420645e-07,0
D10146719390,-33.52147478,148.99118754,684921.1547340421,6289124.934145626,1926.355344271122,far-field,D20180213,2018-02-13,0.16845463,0
D10146719392,-33.52145643,148.99110945,684913.9404543003,6289127.108343873,1926.0522388186484,far-field,D20180213,2018-02-13,0.00015934251,0
D10146719394,-33.52143756,148.99102914,684906.5210750699,6289129.344161145,1925.7714026910962,far-field,D20180213,2018-02-13,8.340198e-05,0
D10146719399,-33.52139473,148.99084672,684889.6682597294,6289134.419108553,1925.2527186106333,far-field,D20180213,2018-02-13,9.90706e-05,0
D10146719401,-33.52137833,148.99077684,684883.2123984052,6289136.362397434,1925.0973738807872,far-field,D20180213,2018-02-13,0.000903328,0
D10146719402,-33.52137029,148.99074258,684880.0472877799,6289137.315084467,1925.0298806414364,far-field,D20180213,2018-02-13,0.00072311435,0
D10146719403,-33.52136231,148.99070856,684876.9043411679,6289138.260688778,1924.9688699431504,far-field,D20180213,2018-02-13,0.005693231,0
D10146719406,-33.52133946,148.99061112,684867.9023047441,6289140.968382254,1924.8257646380823,far-field,D20180213,2018-02-13,9.4967225e-05,0
D10146719412,-33.52129477,148.99042044,684850.2861840453,6289146.264251332,1924.6812406127417,far-field,D20180213,2018-02-13,4.6171048e-05,0
D10146719415,-33.5212745,148.99033386,684842.2873707202,6289148.666449228,1924.6760032755253,far-field,D20180213,2018-02-13,3.5190715e-05,0
D10146719420,-33.52124103,148.99019085,684829.0751616157,6289152.633050511,1924.7479428984234,far-field,D20180213,2018-02-13,0.0050521307,0
D10146719421,-33.52123436,148.99016234,684826.4412129314,6289153.423543047,1924.7743691734463,far-field,D20180213,2018-02-13,0.20465314,1
D10146719426,-33.52120109,148.9900202,684813.3093761422,6289157.366392242,1924.9630558690442,far-field,D20180213,2018-02-13,0.00014586758,0
D10146719428,-33.52118731,148.98996135,684807.8724308382,6289158.999423398,1925.0692039356625,far-field,D20180213,2018-02-13,0.00016573777,0
D10146719430,-33.5211734,148.98990194,684802.3837450108,6289160.647865888,1925.1934587055835,far-field,D20180213,2018-02-13,0.00011085308,0
D10146719433,-33.52114984,148.9898015,684793.1045269135,6289163.4395701755,1925.4377137356353,far-field,D20180213,2018-02-13,0.0013176585,0
D10146719434,-33.52114147,148.98976583,684789.8091346992,6289164.431335136,1925.5358733274848,far-field,D20180213,2018-02-13,9.786942e-07,0
D10146719437,-33.52111588,148.98965686,684779.741921312,6289167.463345721,1925.8716894898853,far-field,D20180213,2018-02-13,0.010086911,0
D10146719438,-33.52110736,148.98962054,684776.3864705813,6289168.472898618,1925.9973342111311,far-field,D20180213,2018-02-13,0.00058873894,0
D10146719441,-33.52107732,148.98949283,684764.5880539478,6289172.031772645,1926.4810817423922,far-field,D20180213,2018-02-13,0.000767239,0
D10146719442,-33.52106693,148.98944866,684760.5074321323,6289173.262682296,1926.666679761201,far-field,D20180213,2018-02-13,0.0029663467,0
D10146719445,-33.5210336,148.98930707,684747.4267607002,6289177.21111299,1927.3225206856682,far-field,D20180213,2018-02-13,0.0055048605,0
D10146719446,-33.52101846,148.9892429,684741.4985401698,6289179.004402335,1927.6479582793243,far-field,D20180213,2018-02-13,3.3253932e-06,0
D10146719447,-33.52100314,148.98917798,684735.5010367923,6289180.818985332,1927.9970746483311,far-field,D20180213,2018-02-13,1.2119139e-07,0
D10146719448,-33.52098778,148.9891129,684729.4887548531,6289182.638285359,1928.3671934772103,far-field,D20180213,2018-02-13,4.8950635e-05,0
D10146719451,-33.52094486,148.98893092,684712.6768312459,6289187.722111463,1929.5135010200534,far-field,D20180213,2018-02-13,3.498731e-07,0
D10146719453,-33.52091582,148.98880778,684701.3007298418,6289191.16186945,1930.3797280756735,far-field,D20180213,2018-02-13,2.2208495e-05,0
D10146719460,-33.52081422,148.98837708,684661.5111685332,6289203.195961455,1933.9781643261358,far-field,D20180213,2018-02-13,7.438414e-06,0
D10146719463,-33.5207739,148.98820607,684645.712602608,6289207.971802903,1935.6548446211443,far-field,D20180213,2018-02-13,2.8466287e-05,0
D10146719464,-33.52076253,148.98815778,684641.2513496843,6289209.318674829,1936.1551300059639,far-field,D20180213,2018-02-13,0.0011458407,0
D10146719472,-33.52067023,148.98776581,684605.0393319629,6289220.252232641,1940.6243865715437,far-field,D20180213,2018-02-13,0.000108211134,0
D10146719473,-33.52065784,148.98771323,684600.1817588224,6289221.719836019,1941.2783258234506,far-field,D20180213,2018-02-13,7.5909535e-05,0
D10146719474,-33.52064538,148.98766034,684595.2955386792,6289223.195751433,1941.9495890918877,far-field,D20180213,2018-02-13,0.00032606657,0
D10146719475,-33.5206319,148.98760316,684590.0130070491,6289224.792414676,1942.6891780921815,far-field,D20180213,2018-02-13,0.0027501215,0
D10146719477,-33.52060433,148.98748628,684579.2151643578,6289228.057864264,1944.2472041911597,far-field,D20180213,2018-02-13,4.986755e-06,0
D10146719478,-33.5205909,148.98742932,684573.9529564093,6289229.648582068,1945.0303504854169,far-field,D20180213,2018-02-13,1.2645097e-06,0
D10146719480,-33.5205649,148.98731899,684563.7601667605,6289232.728248794,1946.5919278384824,far-field,D20180213,2018-02-13,8.863151e-06,0
D10146719484,-33.52051357,148.98710121,684543.6406561368,6289238.808123441,1949.8404849341168,far-field,D20180213,2018-02-13,2.4408099e-08,0
D10146719486,-33.52049096,148.98700518,684534.7689081486,6289241.486372845,1951.3455583984849,far-field,D20180213,2018-02-13,0.4755793,1
D10146719489,-33.52045802,148.98686527,684521.8432878109,6289245.388249863,1953.615126768302,far-field,D20180213,2018-02-13,5.3174125e-07,0
D10146719490,-33.52044705,148.98681867,684517.5381301403,6289246.687697375,1954.391318358178,far-field,D20180213,2018-02-13,2.0715713e-06,0
D10146719491,-33.52043609,148.98677207,684513.2329501766,6289247.986033954,1955.1785456752725,far-field,D20180213,2018-02-13,0.00034576686,0
D10146719493,-33.52041406,148.98667852,684504.5903108341,6289250.59552246,1956.786400843631,far-field,D20180213,2018-02-13,0.19960836,1
D10146719505,-33.52027734,148.98609791,684450.9504053018,6289266.790100705,1967.6634776394824,far-field,D20180213,2018-02-13,7.0283886e-07,0
D10146719506,-33.52026525,148.98604658,684446.2082595734,6289268.222132171,1968.6986446739347,far-field,D20180213,2018-02-13,2.1441188e-07,0
D10146819002,-33.52531395,149.0069651,686378.4083267787,6288670.935809172,2518.5702542324298,far-field,D20180213,2018-02-13,0.8906113,1
D10146819003,-33.52530296,149.00691837,686374.0915981503,6288672.238560982,2515.693351417852,far-field,D20180213,2018-02-13,0.7288864,1
D10146819006,-33.52527056,149.0067806,686361.3649540821,6288676.079243787,2507.239707621265,far-field,D20180213,2018-02-13,0.18306005,1
D10146819288,-33.52259062,148.99537386,685307.6182037598,6288993.718450576,1999.511608310093,far-field,D20180213,2018-02-13,0.00016909186,0
D10146819292,-33.52255024,148.99520213,685291.7534946452,6288998.503322076,1995.5192246008373,far-field,D20180213,2018-02-13,0.09408294,0
D10146819295,-33.5225212,148.99507854,685280.3359878756,6289001.944587486,1992.7286119935573,far-field,D20180213,2018-02-13,0.00028816046,0
D10146819296,-33.52251183,148.99503868,685276.6536435097,6289003.054906712,1991.8425322919281,far-field,D20180213,2018-02-13,8.085638e-05,0
D10146819297,-33.52250243,148.99499867,685272.9574298598,6289004.168819391,1990.960777819575,far-field,D20180213,2018-02-13,0.02235322,0
D10146819302,-33.52245583,148.99480034,685254.6352563646,6289009.690929566,1986.6944572528141,far-field,D20180213,2018-02-13,0.18267378,1
D10146819307,-33.52240999,148.99460519,685236.6068125182,6289015.123042128,1982.6693247773026,far-field,D20180213,2018-02-13,4.314506e-05,0
D10146819308,-33.52239993,148.99456243,685232.6565683617,6289016.315042969,1981.8084174141595,far-field,D20180213,2018-02-13,6.898928e-05,0
D10146819309,-33.52238958,148.99451843,685228.5917662029,6289017.54141707,1980.9313193699131,far-field,D20180213,2018-02-13,0.0025174373,0
D10146819310,-33.5223792,148.99447427,685224.5121657164,6289018.771402098,1980.0606418836053,far-field,D20180213,2018-02-13,0.00022926943,0
D10146819311,-33.52236888,148.9944304,685220.459372562,6289019.994213571,1979.2034845407272,far-field,D20180213,2018-02-13,8.608615e-05,0
D10146819312,-33.52235865,148.99438692,685216.4426111421,6289021.20634602,1978.3623274945726,far-field,D20180213,2018-02-13,2.7974826e-05,0
D10146819313,-33.52234843,148.99434345,685212.426756315,6289022.417349931,1977.5307526194968,far-field,D20180213,2018-02-13,0.50139105,1
D10146819314,-33.52233839,148.99430076,685208.4829659325,6289023.606997635,1976.722048649828,far-field,D20180213,2018-02-13,0.010277052,0
D10146819317,-33.5223089,148.99417533,685196.8954589015,6289027.101351172,1974.394772328223,far-field,D20180213,2018-02-13,0.00052607927,0
D10146819318,-33.522299,148.9941332,685193.0033813601,6289028.274466746,1973.629693657751,far-field,D20180213,2018-02-13,0.0015779991,0
D10146819320,-33.52227907,148.99404844,685185.1730590565,6289030.636002485,1972.1135671057518,far-field,D20180213,2018-02-13,1.5843108e-05,0
D10146819322,-33.52225884,148.9939624,685177.2244817973,6289033.033086376,1970.608183516388,far-field,D20180213,2018-02-13,5.4292045e-06,0
D10146819325,-33.52222874,148.99383438,685165.3976859123,6289036.599672897,1968.431050094055,far-field,D20180213,2018-02-13,0.0009995512,0
D10146819333,-33.52214802,148.99349115,685133.689275274,6289046.164061338,1962.963611820028,far-field,D20180213,2018-02-13,5.575244e-06,0
D10146819335,-33.52212732,148.99340312,685125.5568378184,6289048.616775537,1961.6493076093445,far-field,D20180213,2018-02-13,4.2120213e-05,0
D10146819336,-33.52211695,148.99335906,685121.4864805398,6289049.845428249,1961.0039353251664,far-field,D20180213,2018-02-13,2.6933726e-06,0
D10146819337,-33.52210658,148.99331497,685117.4133358079,6289051.074132752,1960.367920767006,far-field,D20180213,2018-02-13,0.00022031754,0
D10146819338,-33.52209619,148.9932708,685113.3328020512,6289052.305196221,1959.7396780449428,far-field,D20180213,2018-02-13,6.4863365e-05,0
D10146819339,-33.52208554,148.99322551,685109.148791582,6289053.5670902785,1959.1053064512325,far-field,D20180213,2018-02-13,0.039529093,0
D10146819341,-33.52206223,148.99312651,685100.0029692176,6289056.328804219,1957.748584565241,far-field,D20180213,2018-02-13,8.913114e-05,0
D10146819343,-33.52203806,148.99302391,685090.5245928288,6289059.192305785,1956.3894165409117,far-field,D20180213,2018-02-13,0.00023201556,0
D10146819344,-33.52202608,148.99297302,685085.8232613581,6289060.611677067,1955.734439813604,far-field,D20180213,2018-02-13,8.229296e-06,0
D10146819345,-33.52201414,148.99292232,685081.1394913364,6289062.026271021,1955.093440393797,far-field,D20180213,2018-02-13,4.4610824e-05,0
D10146819350,-33.5219608,148.9926956,685060.1945038874,6289068.346113317,1952.3803275698417,far-field,D20180213,2018-02-13,0.0003695334,0
D10146819351,-33.52195019,148.99265054,685056.0317588792,6289069.603137352,1951.868906049938,far-field,D20180213,2018-02-13,2.0945092e-05,0
D10146819352,-33.52193995,148.992607,685052.0094082099,6289070.816415406,1951.3851403537142,far-field,D20180213,2018-02-13,0.000755523,0
D10146819354,-33.52191985,148.99252151,685044.1115800831,6289073.197988445,1950.4619235637663,far-field,D20180213,2018-02-13,0.0004550326,0
D10146819359,-33.52187184,148.99231725,685025.2413699535,6289078.886596061,1948.3973674870908,far-field,D20180213,2018-02-13,2.6352112e-05,0
D10146819360,-33.52186261,148.99227797,685021.6125467864,6289079.980254773,1948.0232337711354,far-field,D20180213,2018-02-13,8.604435e-06,0
D10146819363,-33.52183493,148.99216014,685010.7269803435,6289083.260095683,1946.9456018935564,far-field,D20180213,2018-02-13,2.5773388e-06,0
D10146819364,-33.52182569,148.99212085,685007.0972466479,6289084.354875577,1946.5997889613466,far-field,D20180213,2018-02-13,4.839994e-05,0
D10146819365,-33.52181649,148.99208168,685003.4785730994,6289085.4450041335,1946.2636080969685,far-field,D20180213,2018-02-13,9.009059e-05,0
D10146819366,-33.52180739,148.99204294,684999.8996259718,6289086.52327453,1945.9381732049637,far-field,D20180213,2018-02-13,0.0001872185,0
D10146819367,-33.52179832,148.99200432,684996.3317603146,6289087.598002592,1945.6210387709225,far-field,D20180213,2018-02-13,2.2176791e-05,0
D10146819369,-33.52178026,148.99192746,684989.2311524169,6289089.737905044,1945.0099753352408,far-field,D20180213,2018-02-13,0.002192372,0
D10146819372,-33.52175358,148.99181385,684978.7354074075,6289092.899284347,1944.1598657247239,far-field,D20180213,2018-02-13,0.0005033531,0
D10146819374,-33.52173557,148.99173717,684971.6514050947,6289095.03330759,1943.6205521548181,far-field,D20180213,2018-02-13,4.593561e-09,0
D10146819376,-33.52171756,148.99166052,684964.5701864641,6289097.167271966,1943.1086943879768,far-field,D20180213,2018-02-13,6.7043816e-06,0
D10146819381,-33.52167351,148.99147293,684947.2398392067,6289102.386839174,1941.9771878824115,far-field,D20180213,2018-02-13,7.840105e-07,0
D10146819385,-33.52163979,148.99132928,684933.96881555,6289106.382454647,1941.2256862277702,far-field,D20180213,2018-02-13,1.6941001e-05,0
D10146819386,-33.52163126,148.99129295,684930.6124918046,6289107.393189759,1941.0510464485392,far-field,D20180213,2018-02-13,5.784853e-08,0
D10146819389,-33.52160572,148.99118416,684920.5619871495,6289110.419486424,1940.5661977768323,far-field,D20180213,2018-02-13,1.7016991e-05,0
D10146819391,-33.52158852,148.99111091,684913.7948302316,6289112.457523411,1940.2712872811273,far-field,D20180213,2018-02-13,0.0005251174,0
D10146819392,-33.52157985,148.99107399,684910.3839989454,6289113.484828842,1940.132308763661,far-field,D20180213,2018-02-13,5.8321457e-05,0
D10146819393,-33.52157113,148.99103686,684906.9537677364,6289114.518052302,1939.99905390734,far-field,D20180213,2018-02-13,1.4081613e-05,0
D10146819399,-33.52151972,148.99081789,684886.7243189026,6289120.6096581835,1939.3492742972571,far-field,D20180213,2018-02-13,0.0003213152,0
D10146819400,-33.52151127,148.99078189,684883.3984677336,6289121.610916333,1939.2646882223285,far-field,D20180213,2018-02-13,1.0328063e-06,0
D10146819401,-33.52150287,148.99074611,684880.0929440793,6289122.6062362585,1939.1866048047575,far-field,D20180213,2018-02-13,0.000180479,0
D10146819402,-33.52149453,148.99071056,684876.8086555058,6289123.5944912,1939.1157526403185,far-field,D20180213,2018-02-13,0.00093020656,0
D10146819403,-33.52148636,148.99067575,684873.5927389476,6289124.562573352,1939.051865675627,far-field,D20180213,2018-02-13,0.0011287003,0
D10146819413,-33.5214113,148.99035557,684844.0127454712,6289133.457215918,1938.7463813314032,far-field,D20180213,2018-02-13,5.0793056e-05,0
D10146819415,-33.52139798,148.99029865,684838.754106268,6289135.035812857,1938.7461404918731,far-field,D20180213,2018-02-13,0.0003677175,0
D10146819416,-33.5213913,148.9902701,684836.1164690353,6289135.827488566,1938.7519896021558,far-field,D20180213,2018-02-13,0.004553582,0
D10146819417,-33.52138461,148.9902415,684833.4742084615,6289136.620361619,1938.7619530193417,far-field,D20180213,2018-02-13,2.6274103e-07,0
D10146819421,-33.52135793,148.9901275,684822.9421458214,6289139.782261752,1938.8392348734471,far-field,D20180213,2018-02-13,0.0007540323,0
D10146819423,-33.52134488,148.99007174,684817.7906719286,6289141.3288374785,1938.8997300096462,far-field,D20180213,2018-02-13,1.0190064e-05,0
D10146819424,-33.52133833,148.99004376,684815.2056991605,6289142.105074911,1938.9355386400625,far-field,D20180213,2018-02-13,3.9530703e-05,0
D10146819426,-33.52132538,148.98998838,684810.0893063814,6289143.639879547,1939.0190029349164,far-field,D20180213,2018-02-13,2.9408106e-05,0
D10146819428,-33.52131222,148.98993218,684804.8971935792,6289145.199430935,1939.1168067986432,far-field,D20180213,2018-02-13,0.00012837343,0
D10146819433,-33.52127597,148.98977747,684790.6041416285,6289149.495121311,1939.4619276249766,far-field,D20180213,2018-02-13,0.006073028,0
D10146819434,-33.52126819,148.98974429,684787.5387816122,6289150.417019793,1939.5503007764253,far-field,D20180213,2018-02-13,1.0429097e-05,0
D10146819441,-33.52120599,148.98947948,684763.0743146276,6289157.786613183,1940.4333945879098,far-field,D20180213,2018-02-13,0.00014623733,0
D10146819442,-33.52119561,148.98943534,684758.9964641046,6289159.016360064,1940.611989908856,far-field,D20180213,2018-02-13,0.0006755531,0
D10146819444,-33.52117448,148.98934557,684750.7031490009,6289161.519534672,1941.0019339190042,far-field,D20180213,2018-02-13,2.4776533e-05,0
D10146819447,-33.52113306,148.98916987,684734.471398012,6289166.425868319,1941.870080769333,far-field,D20180213,2018-02-13,4.3781705e-07,0
D10146819450,-33.5210879,148.98897847,684716.789294284,6289171.774891622,1942.9797586974803,far-field,D20180213,2018-02-13,0.00032360613,0
D10146819451,-33.52107268,148.98891396,684710.829661955,6289173.577639338,1943.3932903728155,far-field,D20180213,2018-02-13,9.817426e-05,0
